zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
79243,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79244,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79245,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79247,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79248,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79250,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79251,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79252,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79255,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79256,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79257,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79258,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79259,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79261,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79311,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79312,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79313,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79314,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79316,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79320,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79322,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79323,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79324,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79325,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79326,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79329,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79330,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79331,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79336,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79338,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79339,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79342,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79343,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79344,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79345,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79346,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79347,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79350,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79351,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79353,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79355,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79356,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79357,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79358,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79359,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79360,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79363,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79364,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79366,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79367,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79369,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79370,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79371,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79372,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79373,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79376,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79377,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79378,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79379,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79380,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79381,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79382,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79383,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79401,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79402,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79403,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79404,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79405,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79406,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79407,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79408,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79409,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79410,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79411,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79412,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79413,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79414,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79415,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79416,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79423,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79424,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79430,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79452,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79453,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79457,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79464,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79489,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79490,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79491,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79493,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79499,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79501,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79502,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79503,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79504,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79505,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79506,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79508,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79510,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79511,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79512,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79516,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79517,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79518,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79519,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79520,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79521,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79525,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79526,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79527,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79528,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79529,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79530,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79532,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79533,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79534,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79535,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79536,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79537,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79538,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79539,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79540,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79541,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79543,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79544,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79545,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79546,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79547,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79548,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79549,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79550,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79553,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79556,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79560,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79561,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79562,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79563,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79565,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79566,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79567,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79601,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79602,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79603,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79604,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79605,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79606,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79607,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79608,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79697,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79698,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79699,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79701,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79702,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79703,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79704,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79705,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79706,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79707,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79708,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79710,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79711,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79712,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79713,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79714,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79718,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79719,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79720,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79721,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79730,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79731,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79733,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79734,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79735,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79738,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79739,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79740,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79741,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79742,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79743,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79744,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79745,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79748,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79749,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79752,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79754,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79755,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79756,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
79758,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,97.056,4.382,34.028,24.264,99214
